id,occurred_at,city,latitude,longitude,depth,magnitude,gasfield_id,created_at,updated_at,knmi_guid,region,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1487,2018-03-01 21:34:00,Loppersum,53.326,6.76,3.0,0.9,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1488,2018-03-08 12:25:00,Veendam,53.122,6.943,3.0,0.7,1.0,,,,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
1490,2018-03-10 04:13:00,Appingedam,53.314,6.861,3.0,1.3,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1497,2018-04-04 03:35:00,Loppersum,53.334,6.75,3.0,0.9,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1504,2018-04-18 03:24:00,Appingedam,53.309,6.862,3.0,0.1,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1523,2018-07-17 09:53:00,Dalen,52.711,6.727,3.0,2.0,,,,,Dalen,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,2018-07-26 22:28:00,Eelde,53.135,6.597,3.0,0.7,,,,,Eelde,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,2018-07-29 00:57:00,Veendam,53.093,6.849,3.0,0.8,,,,,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
1532,2018-08-08 02:55:00,Appingedam,53.322,6.875,3.0,1.9,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1533,2018-08-09 08:01:00,Appingedam,53.324,6.877,3.0,1.8,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1534,2018-08-13 13:48:00,Slochteren,53.207,6.838,3.0,0.7,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1541,2018-09-18 02:23:00,Bedum,53.297,6.566,3.0,0.7,,,,,Bedum,67.0,68.0,68.0,69.0,94.0,100.0,101.0,101.0,162.0,164.0,178.0,191.0,196.0,191.0,188.0,189.0,183.0,175.0,169.0,167.0,175.0,181.0,,,,,,
1544,2018-10-10 07:50:00,Loppersum,53.347,6.734,3.0,0.5,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1545,2018-10-10 14:00:00,Loppersum,53.347,6.732,3.0,0.5,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1548,2018-10-20 04:53:00,Appingedam,53.323,6.875,3.0,0.8,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1549,2018-10-23 14:10:00,Appingedam,53.298,6.834,3.0,0.8,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1560,2018-12-11 20:50:00,Bedum,53.277,6.617,3.0,0.6,1.0,,,,Bedum,67.0,68.0,68.0,69.0,94.0,100.0,101.0,101.0,162.0,164.0,178.0,191.0,196.0,191.0,188.0,189.0,183.0,175.0,169.0,167.0,175.0,181.0,,,,,,
1562,2018-12-19 18:55:00,Bedum,53.296,6.568,3.0,1.0,,,,,Bedum,67.0,68.0,68.0,69.0,94.0,100.0,101.0,101.0,162.0,164.0,178.0,191.0,196.0,191.0,188.0,189.0,183.0,175.0,169.0,167.0,175.0,181.0,,,,,,
1566,2019-01-07 11:12:00,Veendam,53.11,6.863,3.0,1.3,,,,,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
1567,2019-01-09 02:44:00,Veendam,53.088,6.925,1.0,1.0,,,,,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
1574,2019-02-19 12:15:00,Appingedam,53.291,6.839,3.0,1.6,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1576,2019-02-24 19:38:00,Loppersum,53.339,6.761,3.0,0.4,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1578,2019-03-02 11:37:00,Appingedam,53.319,6.853,3.0,0.4,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1583,2019-03-30 01:51:00,Appingedam,53.322,6.876,3.0,0.5,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1591,2019-05-03 18:21:00,Loppersum,53.33,6.711,3.0,1.0,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1592,2019-05-05 08:01:00,Loppersum,53.318,6.736,3.0,0.9,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1596,2019-05-11 13:27:00,Appingedam,53.311,6.833,3.0,1.3,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1598,2019-05-19 03:47:00,Loppersum,53.317,6.739,3.0,0.6,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1610,2019-06-13 13:37:00,Appingedam,53.304,6.833,3.0,1.9,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1611,2019-06-14 14:39:00,Bedum,53.297,6.566,3.0,0.9,,,,,Bedum,67.0,68.0,68.0,69.0,94.0,100.0,101.0,101.0,162.0,164.0,178.0,191.0,196.0,191.0,188.0,189.0,183.0,175.0,169.0,167.0,175.0,181.0,,,,,,
1638,2019-10-06 01:33:00,Loppersum,53.315,6.733,3.0,1.0,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1641,2019-10-18 00:35:00,Appingedam,53.316,6.863,3.0,0.5,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1643,2019-10-22 00:42:00,Appingedam,53.316,6.863,3.0,0.8,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1647,2019-11-28 23:50:00,Ten Boer,53.268,6.704,3.0,0.5,1.0,,,,Ten Boer,66.0,67.0,67.0,68.0,97.0,98.0,98.0,98.0,158.0,158.0,174.0,185.0,194.0,195.0,192.0,187.0,183.0,174.0,165.0,165.0,169.0,175.0,,,,,,
1649,2019-11-30 04:14:00,Zuidlaren,53.08,6.734,3.0,0.7,,,,,Zuidlaren,94.0,98.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,
1666,2020-02-29 02:46:00,Scheemda,53.164,6.962,3.0,0.3,1.0,,,,Scheemda,48.0,49.0,49.0,49.0,89.0,89.0,89.0,90.0,139.0,139.0,154.0,165.0,168.0,,,,,,,,,,,,,,,
1669,2020-03-17 07:18:00,Appingedam,53.307,6.828,3.0,0.8,1.0,25/03/2020 07:00,25/03/2020 07:00,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1678,2020-04-23 19:54:00,Appingedam,53.319,6.867,3.0,0.3,1.0,25/04/2020 07:00,25/04/2020 07:00,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1681,2020-04-28 01:51:00,Bedum,53.302,6.567,3.0,0.4,1.0,29/04/2020 07:00,29/04/2020 07:00,,Bedum,67.0,68.0,68.0,69.0,94.0,100.0,101.0,101.0,162.0,164.0,178.0,191.0,196.0,191.0,188.0,189.0,183.0,175.0,169.0,167.0,175.0,181.0,,,,,,
1683,2020-05-01 16:13:00,Haren,53.168,6.6,3.0,0.6,,02/05/2020 07:00,02/05/2020 07:00,,Haren,112.0,111.0,112.0,113.0,158.0,157.0,159.0,160.0,245.0,245.0,273.0,306.0,310.0,306.0,295.0,286.0,274.0,260.0,254.0,256.0,272.0,291.0,,,,,,
1688,2020-05-05 21:59:00,Peize,53.175,6.529,3.0,0.9,,07/05/2020 07:00,07/05/2020 07:00,,Peize,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,2020-07-03 06:49:00,Loppersum,53.335,6.749,3.0,0.7,1.0,04/07/2020 07:00,04/07/2020 07:00,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1772,2020-07-14 15:18:00,Loppersum,53.342,6.729,3.0,2.7,1.0,14/07/2020 20:43,14/07/2020 20:43,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1773,2020-07-15 06:15:00,Loppersum,53.342,6.731,3.0,0.6,1.0,16/07/2020 07:00,16/07/2020 07:00,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1779,2020-07-27 15:14:00,Vries,53.069,6.567,3.0,1.0,,30/07/2020 15:53,30/07/2020 15:53,,Vries,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,2020-08-21 21:58:00,Veendam,53.093,6.934,0.0,0.7,,23/08/2020 07:00,23/08/2020 07:00,,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
1791,2020-10-16 21:52:00,Loppersum,53.328,6.767,3.0,1.0,1.0,17/10/2020 11:01,17/10/2020 11:01,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1797,2020-11-28 19:44:00,Loppersum,53.332,6.726,3.0,0.7,1.0,29/11/2020 10:00,29/11/2020 10:00,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1806,2021-01-27 13:26:00,Loppersum,53.335,6.76,3.0,1.9,1.0,27/01/2021 15:01,27/01/2021 15:01,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1812,2021-03-13 06:00:00,Loppersum,53.334,6.738,3.0,0.6,1.0,13/03/2021 09:00,13/03/2021 09:00,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1814,2021-03-30 20:47:00,Veendam,53.097,6.84,3.0,1.5,,31/03/2021 00:00,31/03/2021 00:00,,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
1816,2021-04-02 01:41:00,Loppersum,53.32,6.717,3.0,0.8,1.0,02/04/2021 10:01,02/04/2021 10:01,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1821,2021-05-17 12:28:00,Loppersum,53.341,6.743,3.0,1.5,1.0,17/05/2021 15:02,17/05/2021 15:02,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1823,2021-05-29 02:55:00,Ten Boer,53.269,6.705,3.0,1.2,1.0,29/05/2021 09:01,29/05/2021 09:01,,Ten Boer,66.0,67.0,67.0,68.0,97.0,98.0,98.0,98.0,158.0,158.0,174.0,185.0,194.0,195.0,192.0,187.0,183.0,174.0,165.0,165.0,169.0,175.0,,,,,,
1826,2021-06-11 23:29:00,Loppersum,53.335,6.759,3.0,2.0,1.0,12/06/2021 03:00,12/06/2021 03:00,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1837,2021-09-05 11:44:00,Loppersum,53.334,6.755,3.0,0.3,1.0,05/09/2021 16:00,05/09/2021 16:00,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1838,2021-09-14 01:26:00,Delfzijl,53.327,6.915,3.0,0.4,1.0,14/09/2021 09:02,14/09/2021 09:02,,Delfzijl,47.0,47.0,48.0,49.0,77.0,77.0,78.0,78.0,116.0,118.0,133.0,144.0,148.0,148.0,145.0,142.0,138.0,131.0,124.0,121.0,121.0,126.0,131.0,138.0,,,,
1843,2021-10-04 13:33:00,Appingedam,53.302,6.829,3.0,1.8,1.0,04/10/2021 16:02,04/10/2021 16:02,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1870,2021-11-30 08:42:00,Appingedam,53.319,6.88,3.0,1.1,1.0,30/11/2021 11:00,30/11/2021 11:00,knmi2021xlbt,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1881,2022-01-24 00:27:00,Loppersum,53.325,6.752,3.0,0.6,1.0,24/01/2022 08:00,24/01/2022 08:00,knmi2022bqbm,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1887,2022-04-01 17:11:00,Loppersum,53.335,6.751,3.0,2.7,1.0,01/04/2022 20:00,01/04/2022 20:00,knmi2022gjth,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1889,2022-04-17 06:33:00,Zuidwolde,53.263,6.625,3.0,0.6,1.0,17/04/2022 10:00,17/04/2022 10:00,knmi2022hmei,Zuidwolde,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,2022-05-10 04:15:00,Loppersum,53.328,6.752,3.0,0.6,1.0,10/05/2022 09:00,10/05/2022 09:00,knmi2022jcah,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1902,2022-06-16 22:24:00,Veendam,53.08,6.933,1.0,0.5,,17/06/2022 16:00,17/06/2022 16:00,knmi2022lszw,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
1907,2022-07-16 09:14:00,Loppersum,53.338,6.761,3.0,0.9,1.0,18/07/2022 10:00,18/07/2022 10:00,knmi2022nuux,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1908,2022-07-25 02:33:00,Eelde,53.135,6.609,3.0,0.5,,25/07/2022 10:00,25/07/2022 10:00,knmi2022okte,Eelde,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,2022-11-03 18:29:00,Zuidwolde,53.266,6.609,3.0,0.6,1.0,04/11/2022 10:02,04/11/2022 10:02,knmi2022vomo,Zuidwolde,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2022-12-26 16:18:00,Loppersum,53.332,6.729,3.0,1.0,1.0,26/12/2022 22:00,26/12/2022 22:00,knmi2022zhdw,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1944,2023-01-31 14:09:00,Loppersum,53.34,6.757,3.0,1.2,1.0,31/01/2023 17:00,31/01/2023 17:00,knmi2023cdxc,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1946,2023-02-19 17:52:00,Appingedam,53.325,6.815,3.0,0.4,1.0,21/02/2023 11:00,21/02/2023 11:00,knmi2023dmxa,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1968,2023-07-09 01:08:00,Appingedam,53.321,6.829,3.0,1.5,1.0,09/07/2023 12:00,09/07/2023 12:00,knmi2023nhkj,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
